GISJOIN,GISJOIN_T,COUNTY_CODE,STATEA,COUNTYA,TRACTA,BLOCKA,whites,blacks,asians,native_americans,others,latino,tot
G26016305644022004,G2601630564402,26163,26,163,564402,2004,89,42,26,0,9,13,179
G26016305644022005,G2601630564402,26163,26,163,564402,2005,0,0,0,0,0,0,0
G26016305644022006,G2601630564402,26163,26,163,564402,2006,0,0,0,0,0,0,0
G26016305644022007,G2601630564402,26163,26,163,564402,2007,25,2,30,0,5,8,70
G26016305644022008,G2601630564402,26163,26,163,564402,2008,11,6,12,0,3,5,37
G26016305644022009,G2601630564402,26163,26,163,564402,2009,21,0,38,0,0,3,62
G26016305644022010,G2601630564402,26163,26,163,564402,2010,18,0,29,0,1,4,52
G26016305644022011,G2601630564402,26163,26,163,564402,2011,4,13,33,0,5,4,59
G26016305644022012,G2601630564402,26163,26,163,564402,2012,0,0,0,0,0,0,0
G26016305644022013,G2601630564402,26163,26,163,564402,2013,7,0,3,0,1,5,16
G26016305644022014,G2601630564402,26163,26,163,564402,2014,67,1,38,0,2,0,108
G26016305644022015,G2601630564402,26163,26,163,564402,2015,0,0,0,0,0,0,0
G26016305644022016,G2601630564402,26163,26,163,564402,2016,38,11,7,0,1,5,62
G26016305644022017,G2601630564402,26163,26,163,564402,2017,27,1,6,0,10,7,51
G26016305644022018,G2601630564402,26163,26,163,564402,2018,96,52,14,0,6,13,181
G26016305644022019,G2601630564402,26163,26,163,564402,2019,51,25,18,0,4,3,101
G26016305644022020,G2601630564402,26163,26,163,564402,2020,20,9,17,0,1,3,50
G26016305644023000,G2601630564402,26163,26,163,564402,3000,100,14,47,0,7,12,180
G26016305644023001,G2601630564402,26163,26,163,564402,3001,48,7,9,0,6,3,73
G26016305644023002,G2601630564402,26163,26,163,564402,3002,33,6,13,0,6,3,61
G26016305644023003,G2601630564402,26163,26,163,564402,3003,21,3,0,0,4,5,33
G26016305644023004,G2601630564402,26163,26,163,564402,3004,38,11,24,0,13,4,90
G26016305644023005,G2601630564402,26163,26,163,564402,3005,139,29,71,0,5,4,248
G26016305644023006,G2601630564402,26163,26,163,564402,3006,45,3,40,0,2,8,98
G26016305644023007,G2601630564402,26163,26,163,564402,3007,56,16,39,0,8,1,120
G26016305644023008,G2601630564402,26163,26,163,564402,3008,53,5,39,0,0,5,102
G26016305644023009,G2601630564402,26163,26,163,564402,3009,67,9,32,0,1,3,112
G26016305644023010,G2601630564402,26163,26,163,564402,3010,19,14,11,0,5,3,52
G26016305644023011,G2601630564402,26163,26,163,564402,3011,7,2,13,0,0,0,22
G26016305644023012,G2601630564402,26163,26,163,564402,3012,0,0,0,0,0,0,0
G26016305644024000,G2601630564402,26163,26,163,564402,4000,57,10,14,0,7,2,90
G26016305644024001,G2601630564402,26163,26,163,564402,4001,10,5,17,0,1,14,47
G26016305644024002,G2601630564402,26163,26,163,564402,4002,30,4,38,0,3,4,79
G26016305644024003,G2601630564402,26163,26,163,564402,4003,38,7,50,0,2,6,103
G26016305644024004,G2601630564402,26163,26,163,564402,4004,41,5,37,1,3,1,88
G26016305644024005,G2601630564402,26163,26,163,564402,4005,154,25,133,0,10,5,327
G26016305644024006,G2601630564402,26163,26,163,564402,4006,14,6,22,0,5,1,48
G26016305644024007,G2601630564402,26163,26,163,564402,4007,9,1,40,0,4,5,59
G26016305644024008,G2601630564402,26163,26,163,564402,4008,53,13,22,0,9,4,101
G26016305644024009,G2601630564402,26163,26,163,564402,4009,8,5,16,0,2,7,38
G26016305644024010,G2601630564402,26163,26,163,564402,4010,14,2,17,0,1,4,38
G26016305644024011,G2601630564402,26163,26,163,564402,4011,13,0,14,0,0,4,31
G26016305644024012,G2601630564402,26163,26,163,564402,4012,18,0,4,1,1,4,28
G26016305644025000,G2601630564402,26163,26,163,564402,5000,75,9,39,0,7,3,133
G26016305644025001,G2601630564402,26163,26,163,564402,5001,29,6,4,0,4,0,43
G26016305644025002,G2601630564402,26163,26,163,564402,5002,69,0,7,0,3,3,82
G26016305644025003,G2601630564402,26163,26,163,564402,5003,106,0,80,0,5,4,195
G26016305644025004,G2601630564402,26163,26,163,564402,5004,0,0,0,0,0,0,0
G26016305644025005,G2601630564402,26163,26,163,564402,5005,11,0,15,0,0,1,27
G26016305644025006,G2601630564402,26163,26,163,564402,5006,21,1,46,0,0,0,68
G26016305644025007,G2601630564402,26163,26,163,564402,5007,161,19,168,0,7,10,365
G26016305644025008,G2601630564402,26163,26,163,564402,5008,126,17,146,0,12,3,304
G26016305644025009,G2601630564402,26163,26,163,564402,5009,110,2,66,0,9,9,196
G26016305645011000,G2601630564501,26163,26,163,564501,1000,67,10,48,1,16,1,143
G26016305645011001,G2601630564501,26163,26,163,564501,1001,39,1,6,2,3,0,51
G26016305645011002,G2601630564501,26163,26,163,564501,1002,99,17,29,0,7,5,157
G26016305645011003,G2601630564501,26163,26,163,564501,1003,281,51,106,2,14,10,464
G26016305645011004,G2601630564501,26163,26,163,564501,1004,0,0,0,0,0,0,0
G26016305645011005,G2601630564501,26163,26,163,564501,1005,85,0,21,2,12,1,121
G26016305645011006,G2601630564501,26163,26,163,564501,1006,177,51,127,0,5,20,380
G26016305645011007,G2601630564501,26163,26,163,564501,1007,84,13,17,0,7,4,125
G26016305645011008,G2601630564501,26163,26,163,564501,1008,57,2,57,0,3,11,130
G26016305645011009,G2601630564501,26163,26,163,564501,1009,93,15,38,0,0,4,150
G26016305645011010,G2601630564501,26163,26,163,564501,1010,39,6,25,0,3,0,73
G26016305645011011,G2601630564501,26163,26,163,564501,1011,45,0,46,0,4,3,98
G26016305645011012,G2601630564501,26163,26,163,564501,1012,53,5,15,0,5,1,79
G26016305645011013,G2601630564501,26163,26,163,564501,1013,24,1,29,0,1,5,60
G26016305645011014,G2601630564501,26163,26,163,564501,1014,46,6,16,0,7,4,79
G26016305645011015,G2601630564501,26163,26,163,564501,1015,60,8,53,0,4,1,126
G26016305645011016,G2601630564501,26163,26,163,564501,1016,14,4,0,0,5,5,28
G26016305645011017,G2601630564501,26163,26,163,564501,1017,51,6,16,1,2,8,84
G26016305645011018,G2601630564501,26163,26,163,564501,1018,98,20,28,0,3,0,149
G26016305645011019,G2601630564501,26163,26,163,564501,1019,0,0,0,0,0,0,0
G26016305645012000,G2601630564501,26163,26,163,564501,2000,33,6,9,0,9,7,64
G26016305645012001,G2601630564501,26163,26,163,564501,2001,22,3,0,0,3,0,28
G26016305645012002,G2601630564501,26163,26,163,564501,2002,48,0,4,0,0,6,58
G26016305645012003,G2601630564501,26163,26,163,564501,2003,0,0,0,0,0,0,0
G26016305645012004,G2601630564501,26163,26,163,564501,2004,93,6,14,0,7,4,124
G26016305645012005,G2601630564501,26163,26,163,564501,2005,22,0,0,0,2,0,24
G26016305645012006,G2601630564501,26163,26,163,564501,2006,32,0,11,0,6,3,52
G26016305645012007,G2601630564501,26163,26,163,564501,2007,55,8,12,0,2,5,82
G26016305645012008,G2601630564501,26163,26,163,564501,2008,116,4,23,1,2,9,155
G26016305645012009,G2601630564501,26163,26,163,564501,2009,75,0,5,0,0,0,80
G26016305645012010,G2601630564501,26163,26,163,564501,2010,63,0,3,0,0,1,67
G26016305645012011,G2601630564501,26163,26,163,564501,2011,59,10,6,0,6,5,86
G26016305645012012,G2601630564501,26163,26,163,564501,2012,0,0,0,0,0,0,0
G26016305645012013,G2601630564501,26163,26,163,564501,2013,64,4,9,1,3,1,82
G26016305645012014,G2601630564501,26163,26,163,564501,2014,45,8,7,0,7,3,70
G26016305645012015,G2601630564501,26163,26,163,564501,2015,121,15,8,0,2,3,149
G26016305645012016,G2601630564501,26163,26,163,564501,2016,53,6,5,0,2,0,66
G26016305645012017,G2601630564501,26163,26,163,564501,2017,24,2,12,0,3,0,41
G26016305645012018,G2601630564501,26163,26,163,564501,2018,27,0,9,0,3,2,41
G26016305645012019,G2601630564501,26163,26,163,564501,2019,81,1,9,0,8,1,100
G26016305645012020,G2601630564501,26163,26,163,564501,2020,25,2,0,0,2,0,29
G26016305645012021,G2601630564501,26163,26,163,564501,2021,52,0,2,0,5,2,61
G26016305645012022,G2601630564501,26163,26,163,564501,2022,4,2,7,0,6,9,28
G26016305645012023,G2601630564501,26163,26,163,564501,2023,139,0,4,0,0,1,144
G26016305645012024,G2601630564501,26163,26,163,564501,2024,14,0,10,0,2,1,27
G26016305645012025,G2601630564501,26163,26,163,564501,2025,0,0,0,0,0,0,0
G26016305645012026,G2601630564501,26163,26,163,564501,2026,44,0,0,0,11,0,55
G26016305645012027,G2601630564501,26163,26,163,564501,2027,260,1,47,0,13,13,334
G26016305645012028,G2601630564501,26163,26,163,564501,2028,57,0,30,0,3,1,91
G26016305645012029,G2601630564501,26163,26,163,564501,2029,18,3,24,0,4,1,50
G26016305645012030,G2601630564501,26163,26,163,564501,2030,25,0,12,0,3,1,41
G26016305645012031,G2601630564501,26163,26,163,564501,2031,67,0,17,0,0,0,84
G26016305645012032,G2601630564501,26163,26,163,564501,2032,128,1,6,0,2,10,147
G26016305645012033,G2601630564501,26163,26,163,564501,2033,0,0,7,0,5,1,13
G26016305645012034,G2601630564501,26163,26,163,564501,2034,35,0,14,0,3,0,52
G26016305645012035,G2601630564501,26163,26,163,564501,2035,14,0,25,0,0,5,44
G26016305645012036,G2601630564501,26163,26,163,564501,2036,24,11,6,0,9,0,50
G26016305645012037,G2601630564501,26163,26,163,564501,2037,46,0,0,0,2,1,49
G26016305645012038,G2601630564501,26163,26,163,564501,2038,17,1,16,0,0,2,36
G26016305645012039,G2601630564501,26163,26,163,564501,2039,0,0,0,0,0,0,0
G26016305645012040,G2601630564501,26163,26,163,564501,2040,49,5,10,0,1,1,66
G26016305645012041,G2601630564501,26163,26,163,564501,2041,41,3,10,0,0,5,59
G26016305645012042,G2601630564501,26163,26,163,564501,2042,89,5,0,0,2,2,98
G26016305645012043,G2601630564501,26163,26,163,564501,2043,39,0,6,0,13,6,64
G26016305645012044,G2601630564501,26163,26,163,564501,2044,0,5,3,0,6,4,18
G26016305645012045,G2601630564501,26163,26,163,564501,2045,66,2,2,0,0,9,79
G26016305645012046,G2601630564501,26163,26,163,564501,2046,58,0,6,0,4,7,75
G26016305645012047,G2601630564501,26163,26,163,564501,2047,39,0,6,0,2,5,52
G26016305645012048,G2601630564501,26163,26,163,564501,2048,41,5,38,0,6,0,90
G26016305645012049,G2601630564501,26163,26,163,564501,2049,0,0,0,0,0,0,0
G26016305645012050,G2601630564501,26163,26,163,564501,2050,47,5,3,0,3,1,59
G26016305645012051,G2601630564501,26163,26,163,564501,2051,18,6,1,0,8,3,36
G26016305645012052,G2601630564501,26163,26,163,564501,2052,0,0,0,0,0,0,0
G26016305645012053,G2601630564501,26163,26,163,564501,2053,30,4,38,0,5,6,83
G26016305645012054,G2601630564501,26163,26,163,564501,2054,50,13,27,0,1,0,91
G26016305645012055,G2601630564501,26163,26,163,564501,2055,33,8,7,0,2,1,51
G26016305645012056,G2601630564501,26163,26,163,564501,2056,0,0,0,0,0,0,0
G26016305645021000,G2601630564502,26163,26,163,564502,1000,42,3,22,0,3,1,71
G26016305645021001,G2601630564502,26163,26,163,564502,1001,25,1,19,0,1,1,47
G26016305645021002,G2601630564502,26163,26,163,564502,1002,71,14,34,0,0,2,121
G26016305645021003,G2601630564502,26163,26,163,564502,1003,15,11,15,0,2,4,47
G26016305645021004,G2601630564502,26163,26,163,564502,1004,320,30,71,0,9,0,430
G26016305645021005,G2601630564502,26163,26,163,564502,1005,25,1,35,0,0,1,62
G26016305645021006,G2601630564502,26163,26,163,564502,1006,20,7,2,0,7,2,38
G26016305645021007,G2601630564502,26163,26,163,564502,1007,5,2,3,0,6,0,16
G26016305645021008,G2601630564502,26163,26,163,564502,1008,38,3,6,0,3,0,50
G26016305645021009,G2601630564502,26163,26,163,564502,1009,25,0,2,0,4,2,33
G26016305645021010,G2601630564502,26163,26,163,564502,1010,16,12,11,0,0,3,42
G26016305645021011,G2601630564502,26163,26,163,564502,1011,39,10,11,0,5,0,65
G26016305645021012,G2601630564502,26163,26,163,564502,1012,9,0,26,0,1,1,37
G26016305645021013,G2601630564502,26163,26,163,564502,1013,21,4,4,0,6,2,37
G26016305645021014,G2601630564502,26163,26,163,564502,1014,0,0,0,0,0,0,0
G26016305645021015,G2601630564502,26163,26,163,564502,1015,289,42,42,0,8,13,394
G26016305645021016,G2601630564502,26163,26,163,564502,1016,97,4,8,0,3,2,114
G26016305645021017,G2601630564502,26163,26,163,564502,1017,8,11,4,0,0,3,26
G26016305645021018,G2601630564502,26163,26,163,564502,1018,48,5,8,0,3,0,64
G26016305645022000,G2601630564502,26163,26,163,564502,2000,0,0,0,0,0,0,0
G26016305645022001,G2601630564502,26163,26,163,564502,2001,0,0,0,0,0,0,0
G26016305645022002,G2601630564502,26163,26,163,564502,2002,0,0,0,0,0,0,0
G26016305645022003,G2601630564502,26163,26,163,564502,2003,0,0,0,0,0,0,0
G26016305645022004,G2601630564502,26163,26,163,564502,2004,0,0,0,0,0,0,0
G26016305645022005,G2601630564502,26163,26,163,564502,2005,0,0,0,0,0,0,0
G26016305645022006,G2601630564502,26163,26,163,564502,2006,0,0,0,0,0,0,0
G26016305645023000,G2601630564502,26163,26,163,564502,3000,39,18,50,0,5,3,115
G26016305645023001,G2601630564502,26163,26,163,564502,3001,15,13,49,0,4,0,81
G26016305645023002,G2601630564502,26163,26,163,564502,3002,44,4,51,0,5,1,105
G26016305645023003,G2601630564502,26163,26,163,564502,3003,0,0,0,0,0,0,0
G26016305645023004,G2601630564502,26163,26,163,564502,3004,116,19,91,0,5,8,239
G26016305645023005,G2601630564502,26163,26,163,564502,3005,0,0,0,0,0,0,0
G26016305645023006,G2601630564502,26163,26,163,564502,3006,25,15,17,3,2,2,64
G26016305645023007,G2601630564502,26163,26,163,564502,3007,0,0,0,0,0,0,0
G26016305645023008,G2601630564502,26163,26,163,564502,3008,38,6,40,0,2,3,89
G26016305645023009,G2601630564502,26163,26,163,564502,3009,0,0,0,0,0,0,0
G26016305645023010,G2601630564502,26163,26,163,564502,3010,161,5,46,0,5,7,224
G26016305645023011,G2601630564502,26163,26,163,564502,3011,0,0,0,0,0,0,0
G26016305645023012,G2601630564502,26163,26,163,564502,3012,0,0,0,0,0,0,0
G26016305645023013,G2601630564502,26163,26,163,564502,3013,0,0,0,0,0,0,0
G26016305645023014,G2601630564502,26163,26,163,564502,3014,70,14,10,0,0,1,95
G26016305645023015,G2601630564502,26163,26,163,564502,3015,40,7,29,1,0,2,79
G26016305645023016,G2601630564502,26163,26,163,564502,3016,17,3,6,0,6,4,36
G26016305645023017,G2601630564502,26163,26,163,564502,3017,15,0,4,0,10,1,30
G26016305645023018,G2601630564502,26163,26,163,564502,3018,31,9,12,0,1,4,57
G26016305645023019,G2601630564502,26163,26,163,564502,3019,54,5,33,0,0,10,102
G26016305645023020,G2601630564502,26163,26,163,564502,3020,73,8,33,1,3,3,121
G26016305645023021,G2601630564502,26163,26,163,564502,3021,35,0,25,0,3,2,65
G26016305645023022,G2601630564502,26163,26,163,564502,3022,49,17,60,0,1,6,133
G26016305645023023,G2601630564502,26163,26,163,564502,3023,49,20,75,0,11,10,165
G26016305645023024,G2601630564502,26163,26,163,564502,3024,45,14,42,0,5,3,109
G26016305645023025,G2601630564502,26163,26,163,564502,3025,0,0,0,0,0,0,0
G26016305645023026,G2601630564502,26163,26,163,564502,3026,25,13,23,0,5,1,67
G26016305645023027,G2601630564502,26163,26,163,564502,3027,0,0,0,0,0,0,0
G26016305645023028,G2601630564502,26163,26,163,564502,3028,0,0,0,0,0,0,0
G26016305645031000,G2601630564503,26163,26,163,564503,1000,33,45,56,0,7,7,148
G26016305645031001,G2601630564503,26163,26,163,564503,1001,15,14,26,0,2,0,57
G26016305645031002,G2601630564503,26163,26,163,564503,1002,10,6,16,2,6,1,41
G26016305645031003,G2601630564503,26163,26,163,564503,1003,14,8,33,1,1,0,57
G26016305645031004,G2601630564503,26163,26,163,564503,1004,0,0,0,0,0,0,0
G26016305645031005,G2601630564503,26163,26,163,564503,1005,67,3,9,0,2,3,84
G26016305645031006,G2601630564503,26163,26,163,564503,1006,9,1,0,0,0,2,12
G26016305645031007,G2601630564503,26163,26,163,564503,1007,22,2,4,0,0,2,30
G26016305645031008,G2601630564503,26163,26,163,564503,1008,12,3,0,0,0,2,17
G26016305645031009,G2601630564503,26163,26,163,564503,1009,2,2,0,0,2,1,7
G26016305645031010,G2601630564503,26163,26,163,564503,1010,10,2,0,0,6,4,22
G26016305645031011,G2601630564503,26163,26,163,564503,1011,0,0,0,0,0,0,0
G26016305645031012,G2601630564503,26163,26,163,564503,1012,5,0,0,3,2,0,10
G26016305645031013,G2601630564503,26163,26,163,564503,1013,2,0,0,0,5,8,15
G26016305645031014,G2601630564503,26163,26,163,564503,1014,2,0,4,0,0,0,6
G26016305645031015,G2601630564503,26163,26,163,564503,1015,0,0,3,0,0,2,5
G26016305645031016,G2601630564503,26163,26,163,564503,1016,0,0,0,0,0,0,0
G26016305645031017,G2601630564503,26163,26,163,564503,1017,1,0,0,0,3,0,4
G26016305645031018,G2601630564503,26163,26,163,564503,1018,6,0,2,0,1,2,11
G26016305645031019,G2601630564503,26163,26,163,564503,1019,14,0,4,0,2,0,20
G26016305645031020,G2601630564503,26163,26,163,564503,1020,81,12,2,1,0,9,105
G26016305645032000,G2601630564503,26163,26,163,564503,2000,65,25,44,0,2,2,138
G26016305645032001,G2601630564503,26163,26,163,564503,2001,40,22,9,0,5,1,77
G26016305645032002,G2601630564503,26163,26,163,564503,2002,381,211,161,0,12,6,771
G26016305645032003,G2601630564503,26163,26,163,564503,2003,40,37,22,0,0,4,103
G26016305645032004,G2601630564503,26163,26,163,564503,2004,46,5,6,0,6,1,64
G26016305645032005,G2601630564503,26163,26,163,564503,2005,15,1,4,0,0,3,23
G26016305645032006,G2601630564503,26163,26,163,564503,2006,42,24,22,1,2,1,92
G26016305645032007,G2601630564503,26163,26,163,564503,2007,35,54,28,0,2,1,120
G26016305645032008,G2601630564503,26163,26,163,564503,2008,57,44,22,0,1,10,134
G26016305645032009,G2601630564503,26163,26,163,564503,2009,32,19,15,0,2,0,68
G26016305645032010,G2601630564503,26163,26,163,564503,2010,45,12,30,0,5,0,92
G26016305645032011,G2601630564503,26163,26,163,564503,2011,40,6,18,0,3,8,75
G26016305645032012,G2601630564503,26163,26,163,564503,2012,0,0,0,0,0,0,0
G26016305645032013,G2601630564503,26163,26,163,564503,2013,9,7,3,0,2,1,22
G26016305645032014,G2601630564503,26163,26,163,564503,2014,8,2,1,0,0,1,12
G26016305645032015,G2601630564503,26163,26,163,564503,2015,0,0,0,0,0,0,0
G26016305645033000,G2601630564503,26163,26,163,564503,3000,65,3,17,0,5,0,90
G26016305645033001,G2601630564503,26163,26,163,564503,3001,26,16,4,0,1,1,48
G26016305645033002,G2601630564503,26163,26,163,564503,3002,222,93,67,0,4,0,386
G26016305645033003,G2601630564503,26163,26,163,564503,3003,94,52,59,0,8,7,220
G26016305645033004,G2601630564503,26163,26,163,564503,3004,17,11,0,0,5,4,37
G26016305645033005,G2601630564503,26163,26,163,564503,3005,29,27,17,0,4,6,83
G26016305645033006,G2601630564503,26163,26,163,564503,3006,43,18,7,0,1,2,71
G26016305645033007,G2601630564503,26163,26,163,564503,3007,49,31,8,0,0,1,89
G26016305645033008,G2601630564503,26163,26,163,564503,3008,17,4,7,0,2,2,32
G26016305645041000,G2601630564504,26163,26,163,564504,1000,65,5,10,0,1,4,85
G26016305645041001,G2601630564504,26163,26,163,564504,1001,28,0,0,1,3,8,40
G26016305645041002,G2601630564504,26163,26,163,564504,1002,122,34,0,1,12,11,180
G26016305645041003,G2601630564504,26163,26,163,564504,1003,39,32,6,0,5,3,85
G26016305645041004,G2601630564504,26163,26,163,564504,1004,53,44,1,0,13,6,117
G26016305645041005,G2601630564504,26163,26,163,564504,1005,37,20,2,0,5,9,73
G26016305645041006,G2601630564504,26163,26,163,564504,1006,94,64,1,2,9,9,179
G26016305645041007,G2601630564504,26163,26,163,564504,1007,59,25,1,0,10,13,108
G26016305645041008,G2601630564504,26163,26,163,564504,1008,4,5,4,0,7,4,24
G26016305645041009,G2601630564504,26163,26,163,564504,1009,96,30,2,0,8,1,137
G26016305645041010,G2601630564504,26163,26,163,564504,1010,77,13,9,0,8,2,109
G26016305645041011,G2601630564504,26163,26,163,564504,1011,23,1,0,0,5,3,32
G26016305645041012,G2601630564504,26163,26,163,564504,1012,49,12,2,0,3,0,66
G26016305645041013,G2601630564504,26163,26,163,564504,1013,57,20,0,4,5,16,102
G26016305645042000,G2601630564504,26163,26,163,564504,2000,21,12,6,0,2,10,51
G26016305645042001,G2601630564504,26163,26,163,564504,2001,0,0,0,0,0,0,0
G26016305645042002,G2601630564504,26163,26,163,564504,2002,0,0,0,0,0,0,0
G26016305645042003,G2601630564504,26163,26,163,564504,2003,9,1,0,0,0,3,13
G26016305645042004,G2601630564504,26163,26,163,564504,2004,27,6,22,0,4,1,60
G26016305645042005,G2601630564504,26163,26,163,564504,2005,212,7,94,1,18,29,361
G26016305645042006,G2601630564504,26163,26,163,564504,2006,12,3,22,0,6,1,44
G26016305645042007,G2601630564504,26163,26,163,564504,2007,34,3,42,0,6,6,91
G26016305645042008,G2601630564504,26163,26,163,564504,2008,52,0,5,0,7,2,66
G26016305645042009,G2601630564504,26163,26,163,564504,2009,55,5,27,0,5,13,105
G26016305645042010,G2601630564504,26163,26,163,564504,2010,25,18,14,0,1,2,60
G26016305645042011,G2601630564504,26163,26,163,564504,2011,78,3,34,0,3,7,125
G26016305645042012,G2601630564504,26163,26,163,564504,2012,0,0,0,0,0,0,0
G26016305645042013,G2601630564504,26163,26,163,564504,2013,131,13,0,0,1,2,147
G26016305645042014,G2601630564504,26163,26,163,564504,2014,137,6,12,0,1,2,158
G26016305645042015,G2601630564504,26163,26,163,564504,2015,20,8,5,0,4,4,41
G26016305645042016,G2601630564504,26163,26,163,564504,2016,0,0,0,0,0,0,0
