"","GISJOIN","GISJOIN_T","COUNTY_CODE","STATEA","COUNTYA","TRACTA","BLOCKA","whites","blacks","asians","native_americans","others","latino"
"306362","G26016305746002004","G2601630574600",26163,26,163,574600,2004,56,0,0,0,0,2
"306363","G26016305746002005","G2601630574600",26163,26,163,574600,2005,54,0,1,0,0,2
"306364","G26016305746002006","G2601630574600",26163,26,163,574600,2006,8,0,0,1,0,0
"306365","G26016305746002007","G2601630574600",26163,26,163,574600,2007,28,0,1,0,0,0
"306366","G26016305746002008","G2601630574600",26163,26,163,574600,2008,61,0,0,0,0,0
"306367","G26016305746002009","G2601630574600",26163,26,163,574600,2009,56,0,1,0,0,3
"306368","G26016305746002010","G2601630574600",26163,26,163,574600,2010,63,0,1,0,1,1
"306369","G26016305746002011","G2601630574600",26163,26,163,574600,2011,79,0,1,0,1,0
"306370","G26016305746002012","G2601630574600",26163,26,163,574600,2012,56,0,0,0,0,4
"306371","G26016305746002013","G2601630574600",26163,26,163,574600,2013,51,0,0,0,1,0
"306372","G26016305746002014","G2601630574600",26163,26,163,574600,2014,35,1,0,0,0,8
"306373","G26016305746003000","G2601630574600",26163,26,163,574600,3000,66,0,0,0,0,2
"306374","G26016305746003001","G2601630574600",26163,26,163,574600,3001,60,0,0,0,0,1
"306375","G26016305746003002","G2601630574600",26163,26,163,574600,3002,55,0,0,0,0,0
"306376","G26016305746003003","G2601630574600",26163,26,163,574600,3003,55,0,0,0,0,0
"306377","G26016305746003004","G2601630574600",26163,26,163,574600,3004,50,0,1,3,0,1
"306378","G26016305746003005","G2601630574600",26163,26,163,574600,3005,27,0,0,0,0,2
"306379","G26016305746003006","G2601630574600",26163,26,163,574600,3006,64,0,0,0,0,2
"306380","G26016305746003007","G2601630574600",26163,26,163,574600,3007,62,0,0,0,0,3
"306381","G26016305746003008","G2601630574600",26163,26,163,574600,3008,53,0,0,0,1,6
"306382","G26016305746003009","G2601630574600",26163,26,163,574600,3009,11,0,0,0,0,0
"306383","G26016305746003010","G2601630574600",26163,26,163,574600,3010,38,0,0,0,0,0
"306384","G26016305746003011","G2601630574600",26163,26,163,574600,3011,3,0,0,0,0,0
"306385","G26016305746003012","G2601630574600",26163,26,163,574600,3012,39,0,0,0,0,0
"306386","G26016305746004000","G2601630574600",26163,26,163,574600,4000,71,0,0,0,0,0
"306387","G26016305746004001","G2601630574600",26163,26,163,574600,4001,54,0,0,0,1,1
"306388","G26016305746004002","G2601630574600",26163,26,163,574600,4002,57,0,0,0,0,0
"306389","G26016305746004003","G2601630574600",26163,26,163,574600,4003,73,0,0,0,0,0
"306390","G26016305746004004","G2601630574600",26163,26,163,574600,4004,53,0,0,0,0,1
"306391","G26016305746004005","G2601630574600",26163,26,163,574600,4005,81,0,2,0,3,0
"306392","G26016305746004006","G2601630574600",26163,26,163,574600,4006,73,0,0,0,0,1
"306393","G26016305746004007","G2601630574600",26163,26,163,574600,4007,69,0,0,0,0,4
"306394","G26016305746004008","G2601630574600",26163,26,163,574600,4008,45,0,0,0,0,0
"306395","G26016305746004009","G2601630574600",26163,26,163,574600,4009,51,0,1,0,3,2
"306396","G26016305746004010","G2601630574600",26163,26,163,574600,4010,59,0,0,0,0,4
"306397","G26016305746004011","G2601630574600",26163,26,163,574600,4011,55,0,4,0,2,1
"306398","G26016305746005000","G2601630574600",26163,26,163,574600,5000,61,2,0,0,0,6
"306399","G26016305746005001","G2601630574600",26163,26,163,574600,5001,59,0,1,0,2,1
"306400","G26016305746005002","G2601630574600",26163,26,163,574600,5002,58,0,0,0,0,0
"306401","G26016305746005003","G2601630574600",26163,26,163,574600,5003,60,0,0,0,0,0
"306402","G26016305746005004","G2601630574600",26163,26,163,574600,5004,51,0,0,0,0,0
"306403","G26016305746005005","G2601630574600",26163,26,163,574600,5005,31,0,0,0,0,0
"306404","G26016305746005006","G2601630574600",26163,26,163,574600,5006,30,0,0,0,1,1
"306405","G26016305746005007","G2601630574600",26163,26,163,574600,5007,60,0,2,0,0,0
"306406","G26016305746005008","G2601630574600",26163,26,163,574600,5008,58,0,0,1,0,1
"306407","G26016305746005009","G2601630574600",26163,26,163,574600,5009,40,0,0,0,0,0
"306408","G26016305746005010","G2601630574600",26163,26,163,574600,5010,33,0,0,0,4,0
"306409","G26016305746005011","G2601630574600",26163,26,163,574600,5011,15,0,0,0,0,8
"306410","G26016305746005012","G2601630574600",26163,26,163,574600,5012,50,0,0,0,0,3
"306411","G26016305746005013","G2601630574600",26163,26,163,574600,5013,45,0,0,0,0,11
"306412","G26016305746006000","G2601630574600",26163,26,163,574600,6000,0,0,0,0,0,0
"306413","G26016305746006001","G2601630574600",26163,26,163,574600,6001,65,2,2,0,0,0
"306414","G26016305746006002","G2601630574600",26163,26,163,574600,6002,38,1,1,0,1,3
"306415","G26016305746006003","G2601630574600",26163,26,163,574600,6003,39,0,0,0,0,3
"306416","G26016305746006004","G2601630574600",26163,26,163,574600,6004,58,0,2,0,1,1
"306417","G26016305746006005","G2601630574600",26163,26,163,574600,6005,75,0,0,0,1,1
"306418","G26016305746006006","G2601630574600",26163,26,163,574600,6006,46,0,0,0,0,0
"306419","G26016305746006007","G2601630574600",26163,26,163,574600,6007,51,0,0,0,0,6
"306420","G26016305746006008","G2601630574600",26163,26,163,574600,6008,55,0,0,0,1,3
"306421","G26016305746006009","G2601630574600",26163,26,163,574600,6009,57,0,1,0,2,0
"306422","G26016305746006010","G2601630574600",26163,26,163,574600,6010,26,0,0,0,0,2
"306423","G26016305746006011","G2601630574600",26163,26,163,574600,6011,27,0,0,0,0,0
"306424","G26016305746006012","G2601630574600",26163,26,163,574600,6012,59,0,0,0,0,4
"306425","G26016305746006013","G2601630574600",26163,26,163,574600,6013,51,0,0,0,0,0
