GISJOIN,GISJOIN_T,COUNTY_CODE,STATEA,COUNTYA,TRACTA,BLOCKA,whites,blacks,asians,native_americans,others,latino,tot
G26016305704001007,G2601630570400,26163,26,163,570400,1007,22,9,0,0,0,4,35
G26016305704001008,G2601630570400,26163,26,163,570400,1008,11,35,0,0,1,0,47
G26016305704001009,G2601630570400,26163,26,163,570400,1009,17,0,0,0,0,8,25
G26016305704001010,G2601630570400,26163,26,163,570400,1010,36,15,0,0,3,13,67
G26016305704001011,G2601630570400,26163,26,163,570400,1011,29,97,0,0,5,1,132
G26016305704001012,G2601630570400,26163,26,163,570400,1012,0,2,0,0,0,0,2
G26016305704001013,G2601630570400,26163,26,163,570400,1013,0,0,0,0,2,0,2
G26016305704001014,G2601630570400,26163,26,163,570400,1014,0,13,0,0,0,0,13
G26016305704001015,G2601630570400,26163,26,163,570400,1015,5,5,0,0,0,0,10
G26016305704001016,G2601630570400,26163,26,163,570400,1016,5,14,0,0,1,0,20
G26016305704001017,G2601630570400,26163,26,163,570400,1017,23,13,0,0,0,0,36
G26016305704001018,G2601630570400,26163,26,163,570400,1018,16,4,0,0,0,0,20
G26016305704001019,G2601630570400,26163,26,163,570400,1019,2,19,0,0,5,0,26
G26016305704001020,G2601630570400,26163,26,163,570400,1020,9,0,0,0,0,0,9
G26016305704001021,G2601630570400,26163,26,163,570400,1021,18,14,0,0,2,0,34
G26016305704001022,G2601630570400,26163,26,163,570400,1022,21,14,0,0,2,1,38
G26016305704001023,G2601630570400,26163,26,163,570400,1023,18,20,0,0,0,0,38
G26016305704001024,G2601630570400,26163,26,163,570400,1024,2,5,0,0,0,2,9
G26016305704002000,G2601630570400,26163,26,163,570400,2000,10,13,0,0,0,0,23
G26016305704002001,G2601630570400,26163,26,163,570400,2001,10,28,0,0,0,4,42
G26016305704002002,G2601630570400,26163,26,163,570400,2002,23,59,0,0,11,0,93
G26016305704002003,G2601630570400,26163,26,163,570400,2003,22,66,0,0,4,4,96
G26016305704002004,G2601630570400,26163,26,163,570400,2004,14,27,0,0,6,5,52
G26016305704002005,G2601630570400,26163,26,163,570400,2005,14,9,0,0,2,2,27
G26016305704002006,G2601630570400,26163,26,163,570400,2006,16,34,0,0,0,1,51
G26016305704002007,G2601630570400,26163,26,163,570400,2007,2,31,0,0,0,1,34
G26016305704002008,G2601630570400,26163,26,163,570400,2008,23,95,0,1,9,7,135
G26016305704002009,G2601630570400,26163,26,163,570400,2009,6,58,0,0,0,0,64
G26016305704002010,G2601630570400,26163,26,163,570400,2010,0,25,0,0,0,0,25
G26016305704002011,G2601630570400,26163,26,163,570400,2011,10,17,0,0,0,0,27
G26016305704002012,G2601630570400,26163,26,163,570400,2012,18,31,0,3,0,0,52
G26016305704003000,G2601630570400,26163,26,163,570400,3000,15,13,0,0,1,0,29
G26016305704003001,G2601630570400,26163,26,163,570400,3001,14,9,0,0,1,0,24
G26016305704003002,G2601630570400,26163,26,163,570400,3002,12,7,0,0,0,0,19
G26016305704003003,G2601630570400,26163,26,163,570400,3003,12,30,0,0,9,1,52
G26016305704003004,G2601630570400,26163,26,163,570400,3004,7,24,0,0,5,4,40
G26016305704003005,G2601630570400,26163,26,163,570400,3005,9,8,0,0,0,0,17
G26016305704003006,G2601630570400,26163,26,163,570400,3006,9,65,0,0,3,0,77
G26016305704003007,G2601630570400,26163,26,163,570400,3007,6,50,0,0,4,0,60
G26016305704003008,G2601630570400,26163,26,163,570400,3008,16,52,0,0,3,4,75
G26016305704003009,G2601630570400,26163,26,163,570400,3009,12,60,0,0,0,0,72
G26016305704003010,G2601630570400,26163,26,163,570400,3010,0,37,0,0,1,0,38
G26016305704003011,G2601630570400,26163,26,163,570400,3011,2,23,0,0,0,0,25
G26016305704003012,G2601630570400,26163,26,163,570400,3012,21,4,0,0,0,2,27
G26016305704003013,G2601630570400,26163,26,163,570400,3013,5,12,0,2,0,0,19
G26016305704003014,G2601630570400,26163,26,163,570400,3014,9,33,0,0,0,1,43
G26016305704003015,G2601630570400,26163,26,163,570400,3015,2,24,0,0,2,2,30
G26016305704003016,G2601630570400,26163,26,163,570400,3016,7,22,0,0,0,0,29
G26016305704003017,G2601630570400,26163,26,163,570400,3017,0,1,3,0,1,0,5
G26016305704003018,G2601630570400,26163,26,163,570400,3018,4,7,0,0,0,0,11
G26016305704003019,G2601630570400,26163,26,163,570400,3019,3,69,0,0,0,0,72
G26016305704003020,G2601630570400,26163,26,163,570400,3020,21,28,0,0,2,0,51
G26016305704003021,G2601630570400,26163,26,163,570400,3021,0,0,0,0,0,0,0
G26016305704003022,G2601630570400,26163,26,163,570400,3022,6,71,3,0,3,0,83
G26016305704004000,G2601630570400,26163,26,163,570400,4000,43,234,0,1,9,9,296
G26016305704004001,G2601630570400,26163,26,163,570400,4001,0,0,0,0,0,0,0
G26016305704004002,G2601630570400,26163,26,163,570400,4002,0,0,0,0,0,0,0
G26016305704004003,G2601630570400,26163,26,163,570400,4003,0,4,0,0,0,0,4
G26016305704004004,G2601630570400,26163,26,163,570400,4004,0,0,0,0,0,0,0
G26016305704004005,G2601630570400,26163,26,163,570400,4005,0,1,0,0,0,0,1
G26016305704004006,G2601630570400,26163,26,163,570400,4006,0,0,0,0,0,0,0
G26016305704004007,G2601630570400,26163,26,163,570400,4007,1,0,0,0,0,0,1
G26016305704004008,G2601630570400,26163,26,163,570400,4008,50,11,0,3,2,6,72
G26016305704004009,G2601630570400,26163,26,163,570400,4009,0,6,0,0,0,2,8
G26016305704004010,G2601630570400,26163,26,163,570400,4010,0,0,0,0,0,0,0
G26016305704004011,G2601630570400,26163,26,163,570400,4011,0,0,0,0,0,0,0
G26016305704004012,G2601630570400,26163,26,163,570400,4012,5,225,0,0,4,4,238
G26016305704004013,G2601630570400,26163,26,163,570400,4013,0,0,0,0,0,0,0
G26016305704004014,G2601630570400,26163,26,163,570400,4014,118,276,0,2,28,7,431
G26016305704004015,G2601630570400,26163,26,163,570400,4015,0,0,0,0,0,0,0
G26016305704004016,G2601630570400,26163,26,163,570400,4016,0,0,0,0,0,0,0
G26016305704004017,G2601630570400,26163,26,163,570400,4017,0,0,0,0,0,0,0
G26016305704004018,G2601630570400,26163,26,163,570400,4018,0,0,0,0,0,0,0
G26016305704004019,G2601630570400,26163,26,163,570400,4019,0,6,0,0,0,0,6
G26016305704004020,G2601630570400,26163,26,163,570400,4020,0,5,0,0,0,0,5
G26016305704004021,G2601630570400,26163,26,163,570400,4021,0,0,0,0,0,0,0
G26016305704004022,G2601630570400,26163,26,163,570400,4022,0,0,0,0,0,0,0
G26016305704005000,G2601630570400,26163,26,163,570400,5000,0,34,0,0,0,0,34
G26016305704005001,G2601630570400,26163,26,163,570400,5001,12,8,0,0,0,0,20
G26016305704005002,G2601630570400,26163,26,163,570400,5002,17,57,0,0,1,0,75
G26016305704005003,G2601630570400,26163,26,163,570400,5003,9,31,0,0,1,2,43
G26016305704005004,G2601630570400,26163,26,163,570400,5004,11,26,0,0,0,1,38
G26016305704005005,G2601630570400,26163,26,163,570400,5005,2,30,0,0,2,0,34
G26016305704005006,G2601630570400,26163,26,163,570400,5006,4,53,1,1,0,0,59
G26016305704005007,G2601630570400,26163,26,163,570400,5007,16,69,0,0,5,16,106
G26016305704005008,G2601630570400,26163,26,163,570400,5008,9,35,0,0,3,0,47
G26016305704005009,G2601630570400,26163,26,163,570400,5009,16,27,0,1,4,0,48
G26016305704005010,G2601630570400,26163,26,163,570400,5010,23,62,0,0,22,0,107
G26016305704005011,G2601630570400,26163,26,163,570400,5011,15,59,0,0,0,0,74
G26016305704005012,G2601630570400,26163,26,163,570400,5012,13,29,0,0,1,0,43
G26016305704005013,G2601630570400,26163,26,163,570400,5013,9,43,0,0,3,0,55
G26016305704005014,G2601630570400,26163,26,163,570400,5014,19,50,0,0,0,0,69
G26016305704005015,G2601630570400,26163,26,163,570400,5015,7,105,0,0,7,0,119
G26016305704005016,G2601630570400,26163,26,163,570400,5016,5,43,0,0,0,3,51
G26016305704005017,G2601630570400,26163,26,163,570400,5017,2,60,0,0,0,0,62
G26016305704005018,G2601630570400,26163,26,163,570400,5018,26,128,0,0,17,4,175
G26016305704005019,G2601630570400,26163,26,163,570400,5019,0,0,0,0,0,0,0
G26016305704005020,G2601630570400,26163,26,163,570400,5020,1,45,0,1,0,0,47
G26016305704005021,G2601630570400,26163,26,163,570400,5021,17,115,0,0,1,1,134
G26016305704005022,G2601630570400,26163,26,163,570400,5022,0,43,0,0,0,0,43
G26016305704005023,G2601630570400,26163,26,163,570400,5023,2,26,0,0,0,0,28
G26016305704005024,G2601630570400,26163,26,163,570400,5024,21,27,0,0,4,1,53
G26016305704005025,G2601630570400,26163,26,163,570400,5025,6,22,0,0,1,1,30
G26016305705001000,G2601630570500,26163,26,163,570500,1000,97,186,3,2,26,12,326
G26016305705001001,G2601630570500,26163,26,163,570500,1001,44,100,0,0,5,7,156
G26016305705001002,G2601630570500,26163,26,163,570500,1002,28,67,0,3,0,0,98
G26016305705001003,G2601630570500,26163,26,163,570500,1003,14,114,0,0,2,0,130
G26016305705001004,G2601630570500,26163,26,163,570500,1004,6,105,0,0,3,0,114
G26016305705001005,G2601630570500,26163,26,163,570500,1005,4,20,0,0,0,1,25
G26016305705001006,G2601630570500,26163,26,163,570500,1006,17,26,0,0,3,0,46
G26016305705001007,G2601630570500,26163,26,163,570500,1007,12,13,0,0,0,4,29
G26016305705001008,G2601630570500,26163,26,163,570500,1008,9,12,0,0,0,0,21
G26016305705001009,G2601630570500,26163,26,163,570500,1009,0,27,0,0,0,0,27
G26016305705001010,G2601630570500,26163,26,163,570500,1010,7,22,0,0,0,0,29
G26016305705002000,G2601630570500,26163,26,163,570500,2000,55,158,0,0,3,7,223
G26016305705002001,G2601630570500,26163,26,163,570500,2001,0,0,0,0,0,0,0
G26016305705002002,G2601630570500,26163,26,163,570500,2002,66,311,12,6,12,6,413
G26016305705002003,G2601630570500,26163,26,163,570500,2003,0,4,0,0,0,0,4
G26016305705002004,G2601630570500,26163,26,163,570500,2004,24,110,0,0,2,7,143
G26016305705002005,G2601630570500,26163,26,163,570500,2005,15,81,0,1,0,3,100
G26016305705002006,G2601630570500,26163,26,163,570500,2006,9,46,0,0,0,0,55
G26016305705002007,G2601630570500,26163,26,163,570500,2007,10,15,3,0,0,0,28
G26016305705002008,G2601630570500,26163,26,163,570500,2008,8,18,0,0,0,0,26
G26016305705002009,G2601630570500,26163,26,163,570500,2009,24,54,0,0,1,2,81
G26016305705002010,G2601630570500,26163,26,163,570500,2010,4,14,0,0,0,0,18
G26016305705003000,G2601630570500,26163,26,163,570500,3000,0,9,0,0,0,0,9
G26016305705003001,G2601630570500,26163,26,163,570500,3001,3,29,0,0,4,1,37
G26016305705003002,G2601630570500,26163,26,163,570500,3002,12,37,1,1,4,1,56
G26016305705003003,G2601630570500,26163,26,163,570500,3003,10,36,0,0,0,0,46
G26016305705003004,G2601630570500,26163,26,163,570500,3004,0,40,0,0,0,0,40
G26016305705003005,G2601630570500,26163,26,163,570500,3005,4,48,0,0,0,0,52
G26016305705003006,G2601630570500,26163,26,163,570500,3006,18,40,0,0,4,2,64
G26016305705003007,G2601630570500,26163,26,163,570500,3007,10,56,0,0,0,2,68
G26016305705003008,G2601630570500,26163,26,163,570500,3008,15,16,0,0,5,0,36
G26016305705003009,G2601630570500,26163,26,163,570500,3009,13,67,0,0,1,2,83
G26016305705003010,G2601630570500,26163,26,163,570500,3010,6,45,0,0,0,0,51
G26016305705003011,G2601630570500,26163,26,163,570500,3011,1,40,0,0,2,6,49
G26016305705003012,G2601630570500,26163,26,163,570500,3012,2,22,0,0,5,0,29
G26016305705003013,G2601630570500,26163,26,163,570500,3013,5,58,0,0,5,0,68
G26016305705003014,G2601630570500,26163,26,163,570500,3014,13,41,0,0,3,2,59
G26016305705003015,G2601630570500,26163,26,163,570500,3015,8,28,0,0,7,0,43
G26016305705003016,G2601630570500,26163,26,163,570500,3016,0,0,0,0,2,0,2
G26016305705003017,G2601630570500,26163,26,163,570500,3017,4,1,0,0,0,0,5
G26016305705003018,G2601630570500,26163,26,163,570500,3018,2,57,0,0,0,1,60
G26016305705003019,G2601630570500,26163,26,163,570500,3019,1,65,0,1,2,4,73
G26016305705004000,G2601630570500,26163,26,163,570500,4000,1,39,0,0,2,0,42
G26016305705004001,G2601630570500,26163,26,163,570500,4001,0,42,0,0,5,0,47
G26016305705004002,G2601630570500,26163,26,163,570500,4002,8,104,0,0,5,4,121
G26016305705004003,G2601630570500,26163,26,163,570500,4003,3,101,0,0,5,5,114
G26016305705004004,G2601630570500,26163,26,163,570500,4004,3,22,0,0,0,0,25
G26016305705004005,G2601630570500,26163,26,163,570500,4005,2,42,0,0,0,0,44
G26016305705004006,G2601630570500,26163,26,163,570500,4006,4,55,0,0,0,1,60
G26016305705004007,G2601630570500,26163,26,163,570500,4007,39,88,0,0,3,39,169
G26016305705004008,G2601630570500,26163,26,163,570500,4008,0,0,0,0,0,0,0
G26016305705004009,G2601630570500,26163,26,163,570500,4009,32,21,0,0,6,27,86
G26016305705004010,G2601630570500,26163,26,163,570500,4010,0,0,0,0,0,0,0
G26016305705004011,G2601630570500,26163,26,163,570500,4011,0,0,0,0,0,0,0
G26016305705004012,G2601630570500,26163,26,163,570500,4012,0,0,0,0,0,0,0
G26016305705004013,G2601630570500,26163,26,163,570500,4013,0,0,0,0,0,0,0
G26016305705004014,G2601630570500,26163,26,163,570500,4014,0,0,0,0,0,0,0
G26016305705004015,G2601630570500,26163,26,163,570500,4015,0,0,0,0,0,2,2
G26016305705004016,G2601630570500,26163,26,163,570500,4016,0,0,0,0,0,0,0
G26016305706001000,G2601630570600,26163,26,163,570600,1000,25,269,0,2,3,4,303
G26016305706001001,G2601630570600,26163,26,163,570600,1001,4,113,0,0,0,0,117
G26016305706001002,G2601630570600,26163,26,163,570600,1002,11,64,0,0,6,2,83
G26016305706001003,G2601630570600,26163,26,163,570600,1003,0,0,0,0,0,0,0
G26016305706001004,G2601630570600,26163,26,163,570600,1004,0,0,0,0,0,0,0
G26016305706001005,G2601630570600,26163,26,163,570600,1005,5,62,1,0,0,5,73
G26016305706001006,G2601630570600,26163,26,163,570600,1006,3,41,0,0,0,0,44
G26016305706001007,G2601630570600,26163,26,163,570600,1007,0,56,0,0,0,0,56
G26016305706001008,G2601630570600,26163,26,163,570600,1008,0,9,0,0,0,0,9
G26016305706001009,G2601630570600,26163,26,163,570600,1009,0,33,0,0,0,0,33
G26016305706001010,G2601630570600,26163,26,163,570600,1010,0,39,0,0,0,0,39
G26016305706001011,G2601630570600,26163,26,163,570600,1011,7,28,0,0,0,0,35
G26016305706001012,G2601630570600,26163,26,163,570600,1012,0,62,0,0,0,0,62
G26016305706001013,G2601630570600,26163,26,163,570600,1013,2,59,0,0,0,0,61
G26016305706001014,G2601630570600,26163,26,163,570600,1014,0,0,0,0,0,0,0
G26016305706001015,G2601630570600,26163,26,163,570600,1015,0,76,0,0,0,0,76
G26016305706001016,G2601630570600,26163,26,163,570600,1016,0,37,0,0,0,0,37
G26016305706001017,G2601630570600,26163,26,163,570600,1017,0,33,0,0,0,0,33
G26016305706001018,G2601630570600,26163,26,163,570600,1018,5,22,0,0,0,0,27
G26016305706002000,G2601630570600,26163,26,163,570600,2000,4,43,0,0,0,1,48
G26016305706002001,G2601630570600,26163,26,163,570600,2001,3,135,0,0,10,0,148
G26016305706002002,G2601630570600,26163,26,163,570600,2002,8,94,0,0,2,1,105
G26016305706002003,G2601630570600,26163,26,163,570600,2003,0,43,0,0,0,0,43
G26016305706002004,G2601630570600,26163,26,163,570600,2004,18,65,0,0,3,0,86
G26016305706002005,G2601630570600,26163,26,163,570600,2005,5,56,0,0,0,5,66
G26016305706002006,G2601630570600,26163,26,163,570600,2006,11,54,0,0,0,0,65
G26016305706002007,G2601630570600,26163,26,163,570600,2007,4,43,0,1,2,0,50
G26016305706002008,G2601630570600,26163,26,163,570600,2008,0,23,1,0,2,0,26
G26016305706002009,G2601630570600,26163,26,163,570600,2009,0,21,0,0,1,2,24
G26016305706002010,G2601630570600,26163,26,163,570600,2010,1,182,0,0,5,0,188
G26016305706002011,G2601630570600,26163,26,163,570600,2011,0,0,0,0,0,0,0
G26016305706002012,G2601630570600,26163,26,163,570600,2012,1,69,2,0,0,0,72
G26016305708001000,G2601630570800,26163,26,163,570800,1000,2,27,0,0,0,0,29
G26016305708001001,G2601630570800,26163,26,163,570800,1001,0,0,0,0,0,0,0
G26016305708001002,G2601630570800,26163,26,163,570800,1002,0,4,0,0,0,0,4
G26016305708001003,G2601630570800,26163,26,163,570800,1003,0,8,0,0,0,1,9
G26016305708001004,G2601630570800,26163,26,163,570800,1004,8,19,0,0,0,0,27
G26016305708001005,G2601630570800,26163,26,163,570800,1005,0,9,2,0,0,0,11
G26016305708001006,G2601630570800,26163,26,163,570800,1006,0,8,0,0,1,0,9
G26016305708001007,G2601630570800,26163,26,163,570800,1007,0,27,0,0,0,0,27
G26016305708001008,G2601630570800,26163,26,163,570800,1008,0,27,0,0,0,0,27
G26016305708001009,G2601630570800,26163,26,163,570800,1009,0,51,1,0,7,1,60
G26016305708001010,G2601630570800,26163,26,163,570800,1010,0,17,0,0,2,0,19
G26016305708001011,G2601630570800,26163,26,163,570800,1011,0,25,0,1,0,3,29
G26016305708001012,G2601630570800,26163,26,163,570800,1012,0,8,0,0,0,0,8
G26016305708001013,G2601630570800,26163,26,163,570800,1013,5,30,0,0,1,0,36
G26016305708001014,G2601630570800,26163,26,163,570800,1014,2,27,0,0,0,0,29
G26016305708001015,G2601630570800,26163,26,163,570800,1015,0,43,0,0,1,0,44
G26016305708001016,G2601630570800,26163,26,163,570800,1016,0,47,0,0,0,11,58
G26016305708001017,G2601630570800,26163,26,163,570800,1017,0,33,1,0,0,0,34
G26016305708001018,G2601630570800,26163,26,163,570800,1018,1,52,0,0,4,0,57
G26016305708001019,G2601630570800,26163,26,163,570800,1019,0,46,0,0,0,0,46
G26016305708001020,G2601630570800,26163,26,163,570800,1020,0,18,0,0,1,0,19
G26016305708001021,G2601630570800,26163,26,163,570800,1021,3,11,0,0,2,0,16
G26016305708001022,G2601630570800,26163,26,163,570800,1022,5,14,0,0,0,0,19
G26016305708001023,G2601630570800,26163,26,163,570800,1023,0,12,0,0,1,0,13
G26016305708001024,G2601630570800,26163,26,163,570800,1024,0,19,0,0,0,0,19
G26016305708001025,G2601630570800,26163,26,163,570800,1025,4,20,0,0,1,3,28
G26016305708001026,G2601630570800,26163,26,163,570800,1026,0,50,0,0,1,0,51
G26016305708001027,G2601630570800,26163,26,163,570800,1027,0,47,0,0,4,0,51
G26016305708001028,G2601630570800,26163,26,163,570800,1028,0,33,2,0,6,1,42
G26016305708002000,G2601630570800,26163,26,163,570800,2000,3,7,0,0,0,0,10
G26016305708002001,G2601630570800,26163,26,163,570800,2001,5,38,0,0,2,0,45
G26016305708002002,G2601630570800,26163,26,163,570800,2002,0,47,0,0,0,0,47
G26016305708002003,G2601630570800,26163,26,163,570800,2003,0,26,0,0,3,0,29
G26016305708002004,G2601630570800,26163,26,163,570800,2004,0,26,0,0,1,0,27
G26016305708002005,G2601630570800,26163,26,163,570800,2005,2,33,0,0,0,2,37
G26016305708002006,G2601630570800,26163,26,163,570800,2006,0,27,0,0,1,0,28
G26016305708002007,G2601630570800,26163,26,163,570800,2007,0,27,0,0,2,6,35
G26016305708002008,G2601630570800,26163,26,163,570800,2008,0,20,0,0,0,0,20
G26016305708002009,G2601630570800,26163,26,163,570800,2009,4,26,0,0,6,0,36
G26016305708002010,G2601630570800,26163,26,163,570800,2010,4,17,0,0,1,0,22
G26016305708002011,G2601630570800,26163,26,163,570800,2011,1,27,0,0,0,0,28
G26016305708002012,G2601630570800,26163,26,163,570800,2012,2,66,0,0,0,0,68
G26016305708002013,G2601630570800,26163,26,163,570800,2013,0,22,0,0,2,0,24
G26016305708002014,G2601630570800,26163,26,163,570800,2014,0,76,0,1,8,0,85
G26016305708002015,G2601630570800,26163,26,163,570800,2015,1,54,0,0,5,4,64
G26016305708002016,G2601630570800,26163,26,163,570800,2016,4,9,0,0,2,0,15
G26016305708002017,G2601630570800,26163,26,163,570800,2017,1,3,0,0,0,0,4
G26016305708002018,G2601630570800,26163,26,163,570800,2018,0,9,0,0,0,0,9
G26016305708002019,G2601630570800,26163,26,163,570800,2019,0,5,1,0,0,0,6
G26016305708002020,G2601630570800,26163,26,163,570800,2020,0,18,0,0,0,0,18
G26016305708002021,G2601630570800,26163,26,163,570800,2021,4,121,0,1,6,1,133
G26016305708002022,G2601630570800,26163,26,163,570800,2022,34,147,0,0,0,0,181
G26016305708002023,G2601630570800,26163,26,163,570800,2023,0,4,0,0,0,0,4
G26016305708002024,G2601630570800,26163,26,163,570800,2024,1,18,0,1,0,0,20
G26016305708002025,G2601630570800,26163,26,163,570800,2025,1,29,0,0,1,0,31
G26016305708002026,G2601630570800,26163,26,163,570800,2026,2,30,0,0,10,0,42
G26016305708002027,G2601630570800,26163,26,163,570800,2027,6,37,0,0,6,0,49
G26016305708002028,G2601630570800,26163,26,163,570800,2028,0,0,1,0,0,0,1
G26016305708003000,G2601630570800,26163,26,163,570800,3000,0,11,0,0,1,0,12
G26016305708003001,G2601630570800,26163,26,163,570800,3001,3,14,0,0,4,0,21
G26016305708003002,G2601630570800,26163,26,163,570800,3002,0,24,0,0,0,0,24
G26016305708003003,G2601630570800,26163,26,163,570800,3003,3,26,0,0,3,0,32
G26016305708003004,G2601630570800,26163,26,163,570800,3004,4,24,0,0,1,0,29
G26016305708003005,G2601630570800,26163,26,163,570800,3005,0,28,0,0,0,0,28
G26016305708003006,G2601630570800,26163,26,163,570800,3006,2,13,0,0,0,1,16
G26016305708003007,G2601630570800,26163,26,163,570800,3007,2,30,0,0,0,0,32
G26016305708003008,G2601630570800,26163,26,163,570800,3008,0,4,0,0,0,0,4
G26016305708003009,G2601630570800,26163,26,163,570800,3009,0,26,0,0,0,0,26
G26016305708003010,G2601630570800,26163,26,163,570800,3010,2,27,0,0,4,1,34
G26016305708003011,G2601630570800,26163,26,163,570800,3011,4,34,0,0,1,0,39
G26016305708003012,G2601630570800,26163,26,163,570800,3012,0,31,1,0,4,1,37
G26016305708003013,G2601630570800,26163,26,163,570800,3013,3,16,0,0,0,0,19
G26016305708003014,G2601630570800,26163,26,163,570800,3014,0,0,0,0,0,0,0
G26016305708003015,G2601630570800,26163,26,163,570800,3015,0,0,0,0,0,0,0
G26016305708003016,G2601630570800,26163,26,163,570800,3016,8,155,1,0,5,2,171
G26016305708003017,G2601630570800,26163,26,163,570800,3017,0,0,0,0,0,0,0
G26016305708003018,G2601630570800,26163,26,163,570800,3018,0,0,0,0,0,0,0
G26016305708003019,G2601630570800,26163,26,163,570800,3019,0,0,0,0,0,0,0
G26016305708003020,G2601630570800,26163,26,163,570800,3020,0,6,0,0,0,0,6
G26016305708003021,G2601630570800,26163,26,163,570800,3021,0,10,0,0,0,0,10
G26016305708003022,G2601630570800,26163,26,163,570800,3022,6,31,0,0,0,0,37
G26016305708003023,G2601630570800,26163,26,163,570800,3023,3,30,0,0,0,0,33
G26016305708003024,G2601630570800,26163,26,163,570800,3024,0,58,0,0,0,0,58
G26016305708003025,G2601630570800,26163,26,163,570800,3025,2,19,0,0,0,0,21
G26016305708003026,G2601630570800,26163,26,163,570800,3026,0,24,0,0,2,0,26
G26016305708003027,G2601630570800,26163,26,163,570800,3027,1,23,0,0,2,0,26
G26016305708003028,G2601630570800,26163,26,163,570800,3028,0,28,1,0,0,0,29
G26016305708003029,G2601630570800,26163,26,163,570800,3029,2,29,0,0,1,0,32
G26016305708003030,G2601630570800,26163,26,163,570800,3030,4,41,0,1,5,0,51
G26016305708003031,G2601630570800,26163,26,163,570800,3031,0,41,0,0,0,0,41
G26016305708003032,G2601630570800,26163,26,163,570800,3032,0,42,0,0,4,0,46
G26016305708003033,G2601630570800,26163,26,163,570800,3033,0,50,2,0,3,2,57
G26016305708003034,G2601630570800,26163,26,163,570800,3034,4,41,0,0,1,2,48
G26016305708003035,G2601630570800,26163,26,163,570800,3035,0,36,0,0,1,1,38
G26016305709001000,G2601630570900,26163,26,163,570900,1000,0,0,0,0,0,0,0
G26016305709001001,G2601630570900,26163,26,163,570900,1001,0,0,0,0,0,0,0
G26016305709001002,G2601630570900,26163,26,163,570900,1002,0,0,0,0,1,0,1
G26016305709001003,G2601630570900,26163,26,163,570900,1003,0,32,0,0,1,2,35
G26016305709001004,G2601630570900,26163,26,163,570900,1004,0,22,0,0,0,0,22
G26016305709001005,G2601630570900,26163,26,163,570900,1005,1,37,0,1,1,0,40
G26016305709001006,G2601630570900,26163,26,163,570900,1006,3,33,0,1,0,1,38
G26016305709001007,G2601630570900,26163,26,163,570900,1007,0,49,0,0,0,0,49
G26016305709001008,G2601630570900,26163,26,163,570900,1008,0,24,0,0,0,0,24
G26016305709001009,G2601630570900,26163,26,163,570900,1009,0,22,0,0,0,0,22
G26016305709001010,G2601630570900,26163,26,163,570900,1010,9,29,0,0,3,1,42
G26016305709001011,G2601630570900,26163,26,163,570900,1011,0,31,0,0,0,0,31
G26016305709001012,G2601630570900,26163,26,163,570900,1012,0,25,0,0,0,0,25
G26016305709001013,G2601630570900,26163,26,163,570900,1013,7,62,0,0,0,0,69
G26016305709001014,G2601630570900,26163,26,163,570900,1014,9,40,0,0,4,3,56
G26016305709001015,G2601630570900,26163,26,163,570900,1015,0,63,0,0,0,0,63
G26016305709001016,G2601630570900,26163,26,163,570900,1016,4,47,0,0,0,0,51
G26016305709001017,G2601630570900,26163,26,163,570900,1017,0,26,0,0,0,0,26
G26016305709001018,G2601630570900,26163,26,163,570900,1018,0,14,0,1,0,0,15
G26016305709002000,G2601630570900,26163,26,163,570900,2000,5,28,0,0,0,0,33
G26016305709002001,G2601630570900,26163,26,163,570900,2001,0,18,0,0,0,0,18
G26016305709002002,G2601630570900,26163,26,163,570900,2002,0,82,0,0,0,0,82
G26016305709002003,G2601630570900,26163,26,163,570900,2003,1,59,0,0,1,0,61
G26016305709002004,G2601630570900,26163,26,163,570900,2004,1,62,0,0,0,2,65
G26016305709002005,G2601630570900,26163,26,163,570900,2005,0,56,0,0,0,2,58
G26016305709002006,G2601630570900,26163,26,163,570900,2006,0,53,0,0,1,6,60
G26016305709002007,G2601630570900,26163,26,163,570900,2007,3,37,0,0,0,0,40
G26016305709002008,G2601630570900,26163,26,163,570900,2008,0,62,1,0,1,0,64
G26016305709002009,G2601630570900,26163,26,163,570900,2009,3,60,0,0,0,0,63
G26016305709002010,G2601630570900,26163,26,163,570900,2010,3,34,1,0,2,3,43
G26016305709002011,G2601630570900,26163,26,163,570900,2011,1,37,1,0,0,0,39
G26016305709002012,G2601630570900,26163,26,163,570900,2012,7,20,0,0,0,3,30
G26016305709002013,G2601630570900,26163,26,163,570900,2013,1,16,0,0,0,4,21
G26016305709002014,G2601630570900,26163,26,163,570900,2014,3,29,0,0,1,3,36
G26016305709002015,G2601630570900,26163,26,163,570900,2015,0,25,0,0,0,0,25
G26016305709002016,G2601630570900,26163,26,163,570900,2016,4,27,0,0,0,1,32
G26016305709002017,G2601630570900,26163,26,163,570900,2017,1,24,0,0,0,1,26
G26016305709003000,G2601630570900,26163,26,163,570900,3000,5,27,0,0,0,0,32
G26016305709003001,G2601630570900,26163,26,163,570900,3001,0,27,0,0,0,0,27
G26016305709003002,G2601630570900,26163,26,163,570900,3002,1,32,0,0,1,0,34
G26016305709003003,G2601630570900,26163,26,163,570900,3003,2,40,0,0,0,0,42
G26016305709003004,G2601630570900,26163,26,163,570900,3004,7,46,0,0,0,0,53
G26016305709003005,G2601630570900,26163,26,163,570900,3005,3,39,0,0,2,0,44
